	seqname	contigLen	totalAvgDepth	111f2644-870d-4a95-ab44-101be3f522ca.inter.fastq.sam.sorted.bam	111f2644-870d-4a95-ab44-101be3f522ca.inter.fastq.sam.sorted.bam-var	bin	%GC	bin_y	dsDNAphage	ssDNA	lavidaviridae	NCLDV	max_score	max_score_group	length	hallmark	viral	cellular	full-partial
11910	NODE_11911_length_7211_cov_11.512297	7211	14.7886	14.7886	45.481	bin.052	54.0							Bacteria?					
11912	NODE_11913_length_7210_cov_11.558351	7210	17.9375	17.9375	21.7075	bin.052	56.0							Bacteria?					
11913	NODE_11914_length_7210_cov_8.591894	7210	11.8813	11.8813	45.4613	bin.052	52.0							Bacteria?					
11986	NODE_11987_length_7185_cov_10.046283	7185	14.3446	14.3446	16.2008	bin.052	58.0							Bacteria?					
12056	NODE_12057_length_7157_cov_11.130245	7157	17.1499	17.1499	20.435	bin.052	60.0							Bacteria?					
12057	NODE_12058_length_7157_cov_9.820191	7157	15.2673	15.2673	20.0376	bin.052	58.0							Bacteria?					
12142	NODE_12143_length_7131_cov_8.749576	7131	11.9128	11.9128	11.638	bin.052	57.0							Bacteria?					
12339	NODE_12340_length_7056_cov_9.697043	7056	15.0336	15.0336	13.0245	bin.052	60.0							Bacteria?					
12385	NODE_12386_length_7037_cov_9.324119	7037	14.3178	14.3178	14.4609	bin.052	58.0							Bacteria?					
12416	NODE_12417_length_7029_cov_9.186980	7029	14.4393	14.4393	20.6154	bin.052	58.0							Bacteria?					
12436	NODE_12437_length_7022_cov_8.966844	7022	13.327	13.327	18.6472	bin.052	59.0							Bacteria?					
12502	NODE_12503_length_7000_cov_9.016703	7000	13.4063	13.4063	13.1245	bin.052	59.0							Bacteria?					
12542	NODE_12543_length_6985_cov_9.261760	6985	13.5798	13.5798	18.5541	bin.052	56.0							Bacteria?					
12571	NODE_12572_length_6977_cov_9.587547	6977	14.9685	14.9685	15.9678	bin.052	55.0							Bacteria?					
12603	NODE_12604_length_6967_cov_11.082610	6967	17.3418	17.3418	27.6466	bin.052	59.0							Bacteria?					
12607	NODE_12608_length_6965_cov_9.535022	6965	13.5555	13.5555	29.6558	bin.052	52.0							Bacteria?					
12635	NODE_12636_length_6956_cov_8.112158	6956	12.0873	12.0873	20.8928	bin.052	58.0							Bacteria?					
12661	NODE_12662_length_6947_cov_9.780035	6947	14.8526	14.8526	16.9737	bin.052	54.0							Bacteria?					
12690	NODE_12691_length_6937_cov_9.786109	6937	14.6144	14.6144	23.9879	bin.052	59.0							Bacteria?					
12827	NODE_12828_length_6895_cov_11.224415	6895	16.8523	16.8523	20.1331	bin.052	58.0							Bacteria?					
12849	NODE_12850_length_6887_cov_9.229508	6887	14.0665	14.0665	13.896	bin.052	58.0							Bacteria?					
12950	NODE_12951_length_6859_cov_10.317166	6859	15.8208	15.8208	13.6197	bin.052	54.0							Bacteria?					
12966	NODE_12967_length_6855_cov_9.848971	6855	15.2804	15.2804	16.8594	bin.052	57.0							Bacteria?					
12987	NODE_12988_length_6848_cov_9.114677	6848	13.6159	13.6159	16.9979	bin.052	60.0							Bacteria?					
13037	NODE_13038_length_6835_cov_10.485103	6835	16.2591	16.2591	28.9262	bin.052	57.0							Bacteria?					
13140	NODE_13141_length_6802_cov_9.805395	6802	14.756	14.756	20.0636	bin.052	58.0							Bacteria?					
13247	NODE_13248_length_6769_cov_9.054066	6769	13.6841	13.6841	23.478	bin.052	58.0							Bacteria?					
13279	NODE_13280_length_6754_cov_8.755486	6754	12.8581	12.8581	19.1155	bin.052	60.0							Bacteria?					
13283	NODE_13284_length_6753_cov_9.597940	6753	14.1498	14.1498	18.139	bin.052	59.0							Bacteria?					
13312	NODE_13313_length_6745_cov_13.365321	6745	19.1906	19.1906	18.3067	bin.052	56.0							Bacteria?					
13561	NODE_13562_length_6674_cov_12.006043	6674	14.6806	14.6806	24.3211	bin.052	56.0							Bacteria?					
13649	NODE_13650_length_6643_cov_9.497420	6643	14.4522	14.4522	19.4513	bin.052	58.0							Bacteria?					
13811	NODE_13812_length_6602_cov_8.433786	6602	12.3032	12.3032	11.1375	bin.052	58.0							Bacteria?					
13903	NODE_13904_length_6577_cov_10.439282	6577	16.2169	16.2169	21.7379	bin.052	58.0							Bacteria?					
13958	NODE_13959_length_6563_cov_9.638291	6563	15.0192	15.0192	13.4224	bin.052	54.0							Bacteria?					
14000	NODE_14001_length_6552_cov_12.973988	6552	15.129	15.129	36.7712	bin.052	55.0							Bacteria?					
14145	NODE_14146_length_6516_cov_8.227674	6516	9.86993	9.86993	111.578	bin.052	58.0							Bacteria?					
14172	NODE_14173_length_6509_cov_9.817942	6509	14.0698	14.0698	12.9255	bin.052	55.0							Bacteria?					
14179	NODE_14180_length_6507_cov_10.380657	6507	15.7802	15.7802	30.1344	bin.052	57.0							Bacteria?					
14190	NODE_14191_length_6504_cov_10.237401	6504	14.9873	14.9873	22.7487	bin.052	57.0							Bacteria?					
14191	NODE_14192_length_6504_cov_8.966817	6504	13.5337	13.5337	24.0628	bin.052	58.0							Bacteria?					
14254	NODE_14255_length_6484_cov_9.236273	6484	14.077	14.077	15.8674	bin.052	57.0							Bacteria?					
14395	NODE_14396_length_6445_cov_11.255086	6445	16.5177	16.5177	24.2496	bin.052	60.0							Bacteria?					
14399	NODE_14400_length_6444_cov_9.421662	6444	14.0732	14.0732	18.3033	bin.052	60.0							Bacteria?					
14429	NODE_14430_length_6436_cov_6.229274	6436	9.56204	9.56204	13.9145	bin.052	61.0							Bacteria?					
14738	NODE_14739_length_6356_cov_10.156166	6356	15.6747	15.6747	27.0818	bin.052	56.0							Bacteria?					
14767	NODE_14768_length_6349_cov_9.479663	6349	14.3731	14.3731	16.1011	bin.052	54.0							Bacteria?					
14802	NODE_14803_length_6343_cov_9.559478	6343	11.7179	11.7179	29.4694	bin.052	56.0							Bacteria?					
14822	NODE_14823_length_6339_cov_9.910407	6339	13.5634	13.5634	32.1754	bin.052	57.0							Bacteria?					
14861	NODE_14862_length_6331_cov_9.181644	6331	13.955	13.955	15.3489	bin.052	58.0							Bacteria?					
14891	NODE_14892_length_6324_cov_9.763599	6324	14.3269	14.3269	20.6276	bin.052	57.0							Bacteria?					
14914	NODE_14915_length_6318_cov_8.453297	6318	12.1428	12.1428	20.1629	bin.052	57.0							Bacteria?					
14967	NODE_14968_length_6305_cov_9.954880	6305	15.2359	15.2359	19.872	bin.052	59.0							Bacteria?					
14969	NODE_14970_length_6304_cov_8.798048	6304	14.027	14.027	19.0578	bin.052	58.0							Bacteria?					
14988	NODE_14989_length_6298_cov_13.114528	6298	19.2947	19.2947	24.6776	bin.052	54.0							Bacteria?					
15110	NODE_15111_length_6268_cov_10.165299	6268	14.9647	14.9647	15.6481	bin.052	57.0							Bacteria?					
15136	NODE_15137_length_6260_cov_10.719581	6260	15.9442	15.9442	32.4677	bin.052	61.0							Bacteria?					
15163	NODE_15164_length_6254_cov_10.922729	6254	15.4307	15.4307	41.9512	bin.052	57.0							Bacteria?					
15223	NODE_15224_length_6241_cov_8.847397	6241	13.076	13.076	15.4309	bin.052	56.0							Bacteria?					
15258	NODE_15259_length_6231_cov_7.175842	6231	10.8426	10.8426	19.5918	bin.052	58.0							Bacteria?					
15330	NODE_15331_length_6216_cov_10.805064	6216	16.2865	16.2865	17.7478	bin.052	55.0							Bacteria?					
15345	NODE_15346_length_6214_cov_8.744277	6214	13.0158	13.0158	17.6525	bin.052	56.0							Bacteria?					
15414	NODE_15415_length_6198_cov_8.128764	6198	12.2761	12.2761	14.3802	bin.052	57.0							Bacteria?					
15426	NODE_15427_length_6195_cov_9.713518	6195	14.8496	14.8496	15.4716	bin.052	60.0							Bacteria?					
15477	NODE_15478_length_6183_cov_8.380548	6183	11.9373	11.9373	22.1622	bin.052	57.0							Bacteria?					
15492	NODE_15493_length_6179_cov_14.032332	6179	13.0806	13.0806	28.9112	bin.052	54.0							Bacteria?					
15508	NODE_15509_length_6176_cov_9.334586	6176	14.618	14.618	18.9534	bin.052	57.0							Bacteria?					
15528	NODE_15529_length_6168_cov_9.267136	6168	14.04	14.04	12.6684	bin.052	55.0							Bacteria?					
15594	NODE_15595_length_6155_cov_16.152623	6155	20.1727	20.1727	68.9209	bin.052	51.0							Bacteria?					
15622	NODE_15623_length_6147_cov_7.971930	6147	12.2608	12.2608	16.8121	bin.052	59.0							Bacteria?					
15628	NODE_15629_length_6145_cov_10.188834	6145	15.1645	15.1645	13.8889	bin.052	58.0							Bacteria?					
15711	NODE_15712_length_6125_cov_10.101812	6125	15.3069	15.3069	15.9645	bin.052	58.0							Bacteria?					
15844	NODE_15845_length_6097_cov_9.787488	6097	14.5046	14.5046	17.2295	bin.052	59.0							Bacteria?					
15861	NODE_15862_length_6094_cov_11.848319	6094	18.6592	18.6592	24.1787	bin.052	58.0							Bacteria?					
15920	NODE_15921_length_6079_cov_10.079183	6079	15.637	15.637	15.9356	bin.052	63.0							Bacteria?					
15972	NODE_15973_length_6068_cov_11.891069	6068	15.607	15.607	18.9933	bin.052	55.0							Bacteria?					
16088	NODE_16089_length_6045_cov_8.673790	6045	13.0336	13.0336	12.0072	bin.052	59.0							Bacteria?					
16190	NODE_16191_length_6024_cov_24.417825	6024	19.9331	19.9331	326.911	bin.052	56.0							Bacteria?					
16199	NODE_16200_length_6021_cov_9.320818	6021	13.7377	13.7377	12.9994	bin.052	55.0							Bacteria?					
16247	NODE_16248_length_6010_cov_9.306465	6010	14.2712	14.2712	28.5148	bin.052	57.0	bin.052	0.02	0.0	0.007	0.687	0.687	NCLDV	6007.0	0.0	25.0	0.0	|full
16302	NODE_16303_length_5999_cov_7.961474	5999	12.4346	12.4346	37.2804	bin.052	56.0							Bacteria?					
16325	NODE_16326_length_5994_cov_8.772857	5994	13.7086	13.7086	20.2351	bin.052	59.0							Bacteria?					
16410	NODE_16411_length_5975_cov_14.288514	5975	21.3708	21.3708	30.2181	bin.052	54.0							Bacteria?					
16496	NODE_16497_length_5956_cov_9.014913	5956	12.4156	12.4156	14.1341	bin.052	55.0							Bacteria?					
16572	NODE_16573_length_5937_cov_9.286807	5937	13.5777	13.5777	11.0608	bin.052	56.0							Bacteria?					
16898	NODE_16899_length_5864_cov_6.454811	5864	8.40269	8.40269	45.394	bin.052	59.0							Bacteria?					
16969	NODE_16970_length_5852_cov_8.481801	5852	12.7967	12.7967	17.2878	bin.052	57.0							Bacteria?					
17067	NODE_17068_length_5832_cov_10.239744	5832	15.254	15.254	21.5627	bin.052	56.0							Bacteria?					
17097	NODE_17098_length_5827_cov_12.285863	5827	19.0851	19.0851	21.4522	bin.052	58.0							Bacteria?					
17169	NODE_17170_length_5811_cov_8.811849	5811	12.8407	12.8407	25.1498	bin.052	57.0							Bacteria?					
17248	NODE_17249_length_5796_cov_9.368403	5796	13.9865	13.9865	9.91155	bin.052	58.0							Bacteria?					
17391	NODE_17392_length_5764_cov_10.156770	5764	15.7699	15.7699	13.8845	bin.052	52.0							Bacteria?					
17408	NODE_17409_length_5761_cov_9.148440	5761	14.0952	14.0952	15.7563	bin.052	62.0							Bacteria?					
17455	NODE_17456_length_5752_cov_9.618747	5752	14.5623	14.5623	18.8056	bin.052	60.0							Bacteria?					
17563	NODE_17564_length_5732_cov_6.969350	5732	10.1627	10.1627	22.3097	bin.052	59.0							Bacteria?					
17607	NODE_17608_length_5724_cov_8.495678	5724	12.9959	12.9959	18.8382	bin.052	57.0							Bacteria?					
17744	NODE_17745_length_5697_cov_8.578518	5697	12.4882	12.4882	23.7069	bin.052	56.0							Bacteria?					
17751	NODE_17752_length_5696_cov_9.558057	5696	13.0972	13.0972	12.6363	bin.052	56.0							Bacteria?					
17765	NODE_17766_length_5694_cov_9.859727	5694	15.1176	15.1176	16.5952	bin.052	59.0							Bacteria?					
17944	NODE_17945_length_5661_cov_10.523011	5661	14.1568	14.1568	47.232	bin.052	53.0							Bacteria?					
18007	NODE_18008_length_5647_cov_8.044886	5647	11.7528	11.7528	16.0613	bin.052	59.0							Bacteria?					
18025	NODE_18026_length_5644_cov_8.535695	5644	13.0946	13.0946	14.023	bin.052	56.0							Bacteria?					
18239	NODE_18240_length_5605_cov_11.934595	5605	16.2372	16.2372	26.5154	bin.052	55.0							Bacteria?					
18457	NODE_18458_length_5565_cov_7.357350	5565	10.5226	10.5226	18.0164	bin.052	58.0							Bacteria?					
18511	NODE_18512_length_5553_cov_8.540015	5553	12.863	12.863	17.6287	bin.052	57.0							Bacteria?					
18594	NODE_18595_length_5539_cov_10.320934	5539	15.9703	15.9703	17.2337	bin.052	59.0							Bacteria?					
18713	NODE_18714_length_5518_cov_10.085484	5518	15.013	15.013	25.9379	bin.052	58.0							Bacteria?					
18844	NODE_18845_length_5495_cov_10.622610	5495	16.2138	16.2138	33.3854	bin.052	54.0							Bacteria?					
18882	NODE_18883_length_5488_cov_10.475796	5488	15.9593	15.9593	15.8931	bin.052	58.0							Bacteria?					
18928	NODE_18929_length_5479_cov_9.794063	5479	13.5995	13.5995	30.3002	bin.052	58.0							Bacteria?					
18949	NODE_18950_length_5476_cov_9.864047	5476	12.7587	12.7587	15.277	bin.052	54.0							Bacteria?					
18990	NODE_18991_length_5468_cov_9.224460	5468	12.7693	12.7693	15.4354	bin.052	60.0							Bacteria?					
19006	NODE_19007_length_5465_cov_9.142514	5465	13.9148	13.9148	16.9277	bin.052	59.0							Bacteria?					
19183	NODE_19184_length_5438_cov_9.423927	5438	13.1723	13.1723	18.3959	bin.052	59.0							Bacteria?					
19186	NODE_19187_length_5437_cov_8.741732	5437	13.3405	13.3405	21.9306	bin.052	55.0							Bacteria?					
19196	NODE_19197_length_5435_cov_8.765242	5435	12.9007	12.9007	23.2565	bin.052	59.0							Bacteria?					
19216	NODE_19217_length_5432_cov_9.327506	5432	12.7175	12.7175	24.1048	bin.052	57.0							Bacteria?					
19401	NODE_19402_length_5396_cov_9.196780	5396	12.8807	12.8807	15.7182	bin.052	57.0							Bacteria?					
19593	NODE_19594_length_5368_cov_9.821946	5368	14.9251	14.9251	22.7942	bin.052	58.0							Bacteria?					
19629	NODE_19630_length_5361_cov_11.793064	5361	13.2209	13.2209	29.9934	bin.052	54.0							Bacteria?					
19645	NODE_19646_length_5358_cov_8.701113	5358	13.2567	13.2567	24.8282	bin.052	58.0							Bacteria?					
19684	NODE_19685_length_5352_cov_10.552011	5352	16.1711	16.1711	22.6853	bin.052	57.0							Bacteria?					
19780	NODE_19781_length_5335_cov_8.725000	5335	13.4253	13.4253	31.7473	bin.052	61.0							Bacteria?					
19849	NODE_19850_length_5325_cov_8.717078	5325	13.366	13.366	14.2015	bin.052	59.0							Bacteria?					
20353	NODE_20354_length_5249_cov_10.086253	5249	15.4422	15.4422	20.4193	bin.052	55.0							Bacteria?					
20366	NODE_20367_length_5247_cov_10.168143	5247	15.7579	15.7579	17.2029	bin.052	53.0							Bacteria?					
20376	NODE_20377_length_5246_cov_9.011558	5246	13.0469	13.0469	13.2218	bin.052	55.0							Bacteria?					
20382	NODE_20383_length_5245_cov_11.361272	5245	16.2371	16.2371	18.5393	bin.052	56.0							Bacteria?					
20415	NODE_20416_length_5239_cov_8.980517	5239	14.0365	14.0365	22.9837	bin.052	61.0							Bacteria?					
20510	NODE_20511_length_5225_cov_8.349130	5225	12.5444	12.5444	14.5146	bin.052	60.0							Bacteria?					
20793	NODE_20794_length_5182_cov_10.661205	5182	16.5159	16.5159	16.1208	bin.052	55.0							Bacteria?					
20833	NODE_20834_length_5177_cov_8.430496	5177	12.8631	12.8631	16.8427	bin.052	55.0							Bacteria?					
20915	NODE_20916_length_5167_cov_8.675665	5167	12.4072	12.4072	20.6325	bin.052	60.0							Bacteria?					
21062	NODE_21063_length_5144_cov_8.239733	5144	12.5597	12.5597	25.477	bin.052	58.0							Bacteria?					
21291	NODE_21292_length_5112_cov_9.034803	5112	13.9559	13.9559	16.2747	bin.052	55.0							Bacteria?					
21476	NODE_21477_length_5082_cov_11.521782	5082	18.217	18.217	23.4477	bin.052	55.0							Bacteria?					
21511	NODE_21512_length_5076_cov_12.586138	5076	18.8979	18.8979	29.257	bin.052	55.0							Bacteria?					
21512	NODE_21513_length_5076_cov_10.974905	5076	15.0593	15.0593	26.685	bin.052	54.0							Bacteria?					
21649	NODE_21650_length_5058_cov_7.992405	5058	12.4648	12.4648	12.1185	bin.052	54.0							Bacteria?					
21693	NODE_21694_length_5053_cov_9.164666	5053	14.053	14.053	16.0303	bin.052	60.0							Bacteria?					
21908	NODE_21909_length_5022_cov_12.662976	5022	18.6437	18.6437	28.8363	bin.052	57.0							Bacteria?					
5177	NODE_5178_length_11884_cov_4.045651	11884	6.17888	6.17888	6.07458	bin.053	67.0							Bacteria?					
5406	NODE_5407_length_11545_cov_3.275631	11545	5.31988	5.31988	5.21471	bin.053	65.0							Bacteria?					
5428	NODE_5429_length_11511_cov_4.230796	11511	6.22445	6.22445	8.12507	bin.053	68.0							Bacteria?					
5532	NODE_5533_length_11386_cov_3.492984	11386	5.60351	5.60351	4.68604	bin.053	68.0							Bacteria?					
6847	NODE_6848_length_10024_cov_3.291905	10024	5.24904	5.24904	5.71398	bin.053	63.0							Bacteria?					
6957	NODE_6958_length_9926_cov_3.157633	9926	4.96849	4.96849	4.43928	bin.053	67.0							Bacteria?					
6962	NODE_6963_length_9922_cov_3.570285	9922	5.56263	5.56263	5.97259	bin.053	66.0							Bacteria?					
7164	NODE_7165_length_9752_cov_3.372899	9752	5.31827	5.31827	5.99192	bin.053	65.0							Bacteria?					
7206	NODE_7207_length_9719_cov_3.457057	9719	5.53172	5.53172	6.87868	bin.053	67.0							Bacteria?					
7518	NODE_7519_length_9479_cov_3.768888	9479	5.71476	5.71476	6.05743	bin.053	68.0							Bacteria?					
8067	NODE_8068_length_9077_cov_4.548659	9077	7.0354	7.0354	6.42982	bin.053	65.0							Bacteria?					
8453	NODE_8454_length_8838_cov_3.080041	8838	4.99068	4.99068	4.38006	bin.053	67.0							Bacteria?					
8622	NODE_8623_length_8743_cov_3.912293	8743	5.81054	5.81054	5.42124	bin.053	67.0							Bacteria?					
8802	NODE_8803_length_8636_cov_3.227945	8636	4.90101	4.90101	6.61641	bin.053	69.0							Bacteria?					
8958	NODE_8959_length_8546_cov_4.784007	8546	6.88483	6.88483	6.75849	bin.053	66.0							Bacteria?					
9151	NODE_9152_length_8441_cov_3.916408	8441	5.93885	5.93885	7.11955	bin.053	67.0							Bacteria?					
10001	NODE_10002_length_8025_cov_2.951945	8025	4.62692	4.62692	5.73362	bin.053	66.0							Bacteria?					
10017	NODE_10018_length_8017_cov_3.642552	8017	5.92119	5.92119	7.19936	bin.053	67.0							Bacteria?					
10312	NODE_10313_length_7878_cov_2.921513	7878	4.83644	4.83644	5.45658	bin.053	67.0							Bacteria?					
10669	NODE_10670_length_7711_cov_3.426332	7711	5.70573	5.70573	5.23574	bin.053	67.0							Bacteria?					
10989	NODE_10990_length_7566_cov_2.803488	7566	4.44485	4.44485	4.41395	bin.053	70.0							Bacteria?					
11327	NODE_11328_length_7426_cov_3.982906	7426	6.12287	6.12287	5.24114	bin.053	67.0							Bacteria?					
11342	NODE_11343_length_7421_cov_5.065029	7421	6.65328	6.65328	10.2233	bin.053	66.0							Bacteria?					
11397	NODE_11398_length_7399_cov_4.291258	7399	5.92771	5.92771	5.57451	bin.053	69.0							Bacteria?					
11747	NODE_11748_length_7268_cov_3.432830	7268	5.45237	5.45237	6.27197	bin.053	70.0							Bacteria?					
11793	NODE_11794_length_7253_cov_3.336899	7253	5.53287	5.53287	5.82929	bin.053	66.0							Bacteria?					
11874	NODE_11875_length_7225_cov_2.799163	7225	4.43505	4.43505	4.08771	bin.053	68.0							Bacteria?					
12084	NODE_12085_length_7146_cov_2.878578	7146	4.70669	4.70669	4.29676	bin.053	70.0							Bacteria?					
12251	NODE_12252_length_7094_cov_4.277880	7094	6.42224	6.42224	7.67183	bin.053	65.0							Bacteria?					
12270	NODE_12271_length_7087_cov_3.746729	7087	6.06977	6.06977	7.66415	bin.053	66.0							Bacteria?					
12747	NODE_12748_length_6920_cov_3.979898	6920	6.3613	6.3613	6.72666	bin.053	69.0							Bacteria?					
12942	NODE_12943_length_6861_cov_3.137085	6861	5.26971	5.26971	4.12217	bin.053	65.0							Bacteria?					
13216	NODE_13217_length_6778_cov_3.339134	6778	5.27022	5.27022	4.71389	bin.053	67.0							Bacteria?					
13356	NODE_13357_length_6732_cov_3.142879	6732	5.12018	5.12018	7.60166	bin.053	67.0							Bacteria?					
13360	NODE_13361_length_6731_cov_3.678101	6731	5.89227	5.89227	6.61599	bin.053	66.0							Bacteria?					
13514	NODE_13515_length_6686_cov_3.837883	6686	5.61261	5.61261	6.16481	bin.053	67.0							Bacteria?					
13571	NODE_13572_length_6671_cov_3.626814	6671	5.67858	5.67858	5.13286	bin.053	65.0							Bacteria?					
13667	NODE_13668_length_6639_cov_3.227825	6639	5.0544	5.0544	4.01602	bin.053	67.0							Bacteria?					
13926	NODE_13927_length_6571_cov_3.488183	6571	5.399	5.399	5.22052	bin.053	68.0							Bacteria?					
13938	NODE_13939_length_6568_cov_3.454015	6568	5.64023	5.64023	5.8953	bin.053	66.0							Bacteria?					
14009	NODE_14010_length_6551_cov_3.119150	6551	5.18247	5.18247	6.37232	bin.053	67.0							Bacteria?					
14092	NODE_14093_length_6528_cov_3.416036	6528	5.2772	5.2772	5.21713	bin.053	66.0							Bacteria?					
14152	NODE_14153_length_6515_cov_2.687771	6515	4.39372	4.39372	4.67903	bin.053	66.0							Bacteria?					
14200	NODE_14201_length_6502_cov_2.917326	6502	4.67994	4.67994	4.52592	bin.053	64.0							Bacteria?					
14263	NODE_14264_length_6483_cov_3.357965	6483	5.31328	5.31328	5.25146	bin.053	67.0							Bacteria?					
14287	NODE_14288_length_6476_cov_2.969942	6476	4.74992	4.74992	4.18629	bin.053	70.0							Bacteria?					
14332	NODE_14333_length_6462_cov_2.982519	6462	4.80006	4.80006	4.01791	bin.053	67.0							Bacteria?					
14353	NODE_14354_length_6457_cov_3.202281	6457	5.13556	5.13556	3.71851	bin.053	68.0							Bacteria?					
14423	NODE_14424_length_6439_cov_3.845081	6439	5.68882	5.68882	6.00543	bin.053	66.0							Bacteria?					
14466	NODE_14467_length_6428_cov_3.080810	6428	4.98471	4.98471	5.15565	bin.053	66.0							Bacteria?					
14602	NODE_14603_length_6391_cov_2.813289	6391	4.47845	4.47845	4.5899	bin.053	65.0							Bacteria?					
14615	NODE_14616_length_6387_cov_3.860865	6387	5.95254	5.95254	4.55617	bin.053	70.0							Bacteria?					
